,SAMPLE_ID,식품코드,식품명,식품대분류,식품상세분류
4258,D014115-ZZ-AVG,D014115,민트초코라떼(ICED),음료 및 차류,기타 음료류
4259,D014116-ZZ-AVG,D014116,토피넛라떼(HOT),음료 및 차류,기타 음료류
4260,D014117-ZZ-AVG,D014117,토피넛라떼(ICED),음료 및 차류,기타 음료류
4261,D014118-ZZ-AVG,D014118,밀크티(HOT),음료 및 차류,차류
4262,D014119-ZZ-AVG,D014119,밀크티(ICED),음료 및 차류,차류
4263,D014120-ZZ-AVG,D014120,블랙펄라떼,음료 및 차류,기타 음료류
4264,D014121-ZZ-AVG,D014121,블랙펄밀크티,음료 및 차류,차류
4265,D014122-ZZ-AVG,D014122,깔라만시티,음료 및 차류,차류
4267,D014124-ZZ-AVG,D014124,레모네이드,음료 및 차류,기타 음료류
4269,D014126-ZZ-AVG,D014126,청포도플라워,음료 및 차류,과일.채소음료류
4273,D014130-ZZ-AVG,D014130,완전파인애플,음료 및 차류,과일.채소음료류
4274,D014131-ZZ-AVG,D014131,완전망고,음료 및 차류,과일.채소음료류
4275,D014132-ZZ-AVG,D014132,플레인요거트스무디,음료 및 차류,스무디류
4276,D014133-ZZ-AVG,D014133,딸기요거트스무디,음료 및 차류,스무디류
4277,D014134-ZZ-AVG,D014134,노말한소프트,아이스크림류,아이스크림류
4278,D014135-ZZ-AVG,D014135,사라다빵,빵류,샌드위치류
4279,D014136-ZZ-AVG,D014136,소제지빵,빵류,기타 빵류
4280,D014137-ZZ-AVG,D014137,계란사라다빵,빵류,샌드위치류
4281,D014138-ZZ-AVG,D014138,완전딸기바나나(BASIC),음료 및 차류,과일.채소음료류
4282,D014139-ZZ-AVG,D014139,완전딸기바나나(SOFT),음료 및 차류,과일.채소음료류
4283,D014140-ZZ-AVG,D014140,완전초코바나나(BASIC),음료 및 차류,과일.채소음료류
4284,D014141-ZZ-AVG,D014141,완전초코바나나(SOFT),음료 및 차류,과일.채소음료류
4285,D014142-ZZ-AVG,D014142,피스타치오빽스치노(BASIC),음료 및 차류,스무디류
4286,D014143-ZZ-AVG,D014143,피스타치오빽스치노(SOFT),음료 및 차류,스무디류
4287,D014144-ZZ-AVG,D014144,녹차빽스치노(BASIC),음료 및 차류,스무디류
4288,D014145-ZZ-AVG,D014145,녹차빽스치노(SOFT),음료 및 차류,스무디류
4289,D014146-ZZ-AVG,D014146,원조빽스치노(BASIC),음료 및 차류,스무디류
4290,D014147-ZZ-AVG,D014147,원조빽스치노(SOFT),음료 및 차류,스무디류
4291,D014148-ZZ-AVG,D014148,민트초코 빽스치노(BASIC),음료 및 차류,스무디류
4292,D014149-ZZ-AVG,D014149,민트초코 빽스치노(SOFT),음료 및 차류,스무디류
4293,D014150-ZZ-AVG,D014150,레몬 유자 캐모마일 티,음료 및 차류,차류
4294,D014151-ZZ-AVG,D014151,겐마이차 그린,음료 및 차류,차류
4295,D014152-ZZ-AVG,D014152,작설,음료 및 차류,차류
4296,D014153-ZZ-AVG,D014153,프래그런트 나이트 쟈스민,음료 및 차류,차류
4297,D014154-ZZ-AVG,D014154,모로칸민트,음료 및 차류,차류
4298,D014155-ZZ-AVG,D014155,잉글리쉬브렉퍼스트,음료 및 차류,차류
4299,D014156-ZZ-AVG,D014156,살구실론,음료 및 차류,차류
4300,D014157-ZZ-AVG,D014157,파미그래네이트 블루베리,음료 및 차류,차류
4301,D014158-ZZ-AVG,D014158,얼그레이,음료 및 차류,차류
4302,D014159-ZZ-AVG,D014159,진셍 페퍼민트,음료 및 차류,차류
4303,D014160-ZZ-AVG,D014160,레몬 캐모마일,음료 및 차류,차류
4304,D014161-ZZ-AVG,D014161,아프리칸 선라이즈,음료 및 차류,차류
4305,D014162-ZZ-AVG,D014162,스웨디쉬 베리즈,음료 및 차류,차류
4306,D014163-ZZ-AVG,D014163,차이라떼,음료 및 차류,기타 음료류
4307,D014164-ZZ-AVG,D014164,잉글리쉬 브렉퍼스트 라떼,음료 및 차류,기타 음료류
4308,D014165-ZZ-AVG,D014165,모로칸 민트 라떼,음료 및 차류,기타 음료류
4310,D014167-ZZ-AVG,D014167,아이스 캐러멜 마키아토,음료 및 차류,커피류
4311,D014168-ZZ-AVG,D014168,아이스 바닐라라떼,음료 및 차류,커피류
4312,D014169-ZZ-AVG,D014169,아이스 모카라떼,음료 및 차류,커피류
4315,D014172-ZZ-AVG,D014172,헤이즐넛 아이스커피,음료 및 차류,커피류
4316,D014173-ZZ-AVG,D014173,카페수아,음료 및 차류,커피류
4317,D014174-ZZ-AVG,D014174,아이스 더블카페 라떼,음료 및 차류,커피류
4318,D014175-ZZ-AVG,D014175,아이스 에스프레소,음료 및 차류,커피류
4321,D014178-ZZ-AVG,D014178,더블카페 라떼,음료 및 차류,커피류
4323,D014180-ZZ-AVG,D014180,캐러멜 마키아토,음료 및 차류,커피류
4325,D014182-ZZ-AVG,D014182,모카 라떼,음료 및 차류,커피류
4329,D014186-ZZ-AVG,D014186,커피빈커피,음료 및 차류,커피류
4331,D014188-ZZ-AVG,D014188,플랫화이트,음료 및 차류,커피류
4332,D014189-ZZ-AVG,D014189,캐러멜 아이스 블렌디드,음료 및 차류,스무디류
4333,D014190-ZZ-AVG,D014190,헤이즐넛 아이스 블렌디드,음료 및 차류,스무디류
4334,D014191-ZZ-AVG,D014191,모카 아이스 블렌디드,음료 및 차류,스무디류
4335,D014192-ZZ-AVG,D014192,바닐라 아이스 블렌디드,음료 및 차류,스무디류
4336,D014193-ZZ-AVG,D014193,화이트 포레스트 아이스 블렌디드,음료 및 차류,스무디류
4337,D014194-ZZ-AVG,D014194,블랙 포레스트 아이스 블렌디드,음료 및 차류,스무디류
4338,D014195-ZZ-AVG,D014195,망고 바나나 아이스 블렌디드,음료 및 차류,스무디류
4339,D014196-ZZ-AVG,D014196,유자 캐모마일 아이스 블렌디드,음료 및 차류,스무디류
4340,D014197-ZZ-AVG,D014197,후레쉬 망고 아이스 블렌디드,음료 및 차류,스무디류
4341,D014198-ZZ-AVG,D014198,베리베리 아이스 블렌디드,음료 및 차류,스무디류
4342,D014199-ZZ-AVG,D014199,그린티 아이스 블렌디드,음료 및 차류,스무디류
4343,D014200-ZZ-AVG,D014200,퓨어 바닐라 아이스 블렌디드,음료 및 차류,스무디류
4344,D014201-ZZ-AVG,D014201,퓨어 더블 초코렛 아이스 블렌디드,음료 및 차류,스무디류
4345,D014202-ZZ-AVG,D014202,커피빈 드립커피,음료 및 차류,커피류
4347,D014204-ZZ-AVG,D014204,콜드 브루 라떼,음료 및 차류,커피류
4348,D014205-ZZ-AVG,D014205,구아바주스,음료 및 차류,과일.채소음료류
4349,D014206-ZZ-AVG,D014206,파인클렌즈,음료 및 차류,과일.채소음료류
4350,D014207-ZZ-AVG,D014207,감귤당근주스,음료 및 차류,과일.채소음료류
4351,D014208-ZZ-AVG,D014208,수박주스,음료 및 차류,과일.채소음료류
4352,D014209-ZZ-AVG,D014209,토마토주스,음료 및 차류,과일.채소음료류
4353,D014210-ZZ-AVG,D014210,레드밸런스,음료 및 차류,과일.채소음료류
4354,D014211-ZZ-AVG,D014211,프룻밸런스,음료 및 차류,과일.채소음료류
4355,D014212-ZZ-AVG,D014212,그린밸런스,음료 및 차류,과일.채소음료류
4356,D014213-ZZ-AVG,D014213,슈퍼밸런스,음료 및 차류,과일.채소음료류
4357,D014214-ZZ-AVG,D014214,스트로베리 주스,음료 및 차류,과일.채소음료류
4358,D014215-ZZ-AVG,D014215,스파클링 스웨디쉬 레몬,음료 및 차류,과일.채소음료류
4359,D014216-ZZ-AVG,D014216,스파클링 망고,음료 및 차류,과일.채소음료류
4360,D014217-ZZ-AVG,D014217,아이스 더블 초코렛,음료 및 차류,기타 음료류
4361,D014218-ZZ-AVG,D014218,핫 더블 초코렛,음료 및 차류,기타 음료류
4362,D014219-ZZ-AVG,D014219,핫 바닐라,음료 및 차류,기타 음료류
4363,D014220-ZZ-AVG,D014220,생크림 크루아상,빵류,페이스트리류
4364,D014221-ZZ-AVG,D014221,블루베리 초코칩 스콘,빵류,기타 빵류
4365,D014222-ZZ-AVG,D014222,초코 후르츠 머핀,빵류,케이크류
4366,D014223-ZZ-AVG,D014223,오렌지 머핀,빵류,케이크류
4368,D014225-ZZ-AVG,D014225,크림 치즈 머핀,빵류,케이크류
4370,D014227-ZZ-AVG,D014227,치즈 베이글,빵류,식빵류
4371,D014228-ZZ-AVG,D014228,쌀 블루베리 베이글,빵류,식빵류
4372,D014229-ZZ-AVG,D014229,햄 치즈 포카치아,빵류,샌드위치류
4373,D014230-ZZ-AVG,D014230,햄 치즈 잉글리쉬 머핀,빵류,샌드위치류
4374,D014231-ZZ-AVG,D014231,떠먹는 레드벨벳,빵류,케이크류
4376,D014233-ZZ-AVG,D014233,헤이즐넛초코케익,빵류,케이크류
4377,D014235-ZZ-AVG,D014235,다크초코롤,빵류,케이크류
4378,D014236-ZZ-AVG,D014236,시카고 치즈 케익,빵류,케이크류
4379,D014237-ZZ-AVG,D014237,초콜릿 무스 케익,빵류,케이크류
4380,D014238-ZZ-AVG,D014238,까망베르 치즈 타르트,빵류,케이크류
4381,D014239-ZZ-AVG,D014239,티라미수 큐브,빵류,케이크류
4382,D014240-ZZ-AVG,D014240,쁘띠 까망베르 치즈 케익,빵류,케이크류
4384,D014242-ZZ-AVG,D014242,밀크레이프,빵류,케이크류
4386,D014244-ZZ-AVG,D014244,에그 베이컨 브리오쉬,빵류,샌드위치류
4387,D014245-ZZ-AVG,D014245,루꼴라&햄 페스토 샌드위치,빵류,샌드위치류
4388,D014246-ZZ-AVG,D014246,크랜베리 아몬드 치킨 샌드위치,빵류,샌드위치류
4390,D014248-ZZ-AVG,D014248,모짜렐라 치킨 머쉬룸 샌드위치,빵류,샌드위치류
4391,D014249-ZZ-AVG,D014249,매콤 치킨 치즈 샌드위치,빵류,샌드위치류
4392,D014250-ZZ-AVG,D014250,에그 잼 사라다 샌드위치,빵류,샌드위치류
4393,D014251-ZZ-AVG,D014251,에그 햄 치즈 베이글,빵류,샌드위치류
4394,D014252-ZZ-AVG,D014252,얼그레이 초코 마카롱,과자류,기타 과자류
4395,D014253-ZZ-AVG,D014253,바닐라 빈 마카롱,과자류,기타 과자류
4396,D014254-ZZ-AVG,D014254,솔티카라멜 마카롱,과자류,기타 과자류
4397,D014255-ZZ-AVG,D014255,라즈베리 마카롱,과자류,기타 과자류
4398,D014256-ZZ-AVG,D014256,솔티카라멜 다쿠아즈,과자류,기타 과자류
4399,D014257-ZZ-AVG,D014257,초코바나나 다쿠아즈,과자류,기타 과자류
4400,D014258-ZZ-AVG,D014258,황금 보리 초코 건빵,과자류,기타 과자류
4401,D014262-ZZ-AVG,D014262,휘낭시에,빵류,케이크류
4402,D014263-ZZ-AVG,D014263,베어베터 쿠키,과자류,쿠키.비스킷류
4403,D014264-ZZ-AVG,D014264,라이스 리얼 초코칩 쿠키,과자류,쿠키.비스킷류
4404,D014265-ZZ-AVG,D014265,현미 체다치즈롤,과자류,스낵류
4405,D014267-ZZ-AVG,D014267,헤이즐넛향 아메리카노,음료 및 차류,커피류
4406,D014272-ZZ-AVG,D014272,커피빈 아메리카노,음료 및 차류,커피류
4407,D014273-ZZ-AVG,D014273,아메리치노 흑당라떼 ICE,음료 및 차류,커피류
4408,D014274-ZZ-AVG,D014274,아메리치노 흑당 ICE,음료 및 차류,커피류
4409,D014275-ZZ-AVG,D014275,오트밀 라떼 HOT,음료 및 차류,커피류
4410,D014276-ZZ-AVG,D014276,아메리치노 라떼 ICE,음료 및 차류,커피류
4411,D014277-ZZ-AVG,D014277,콜드브루 To-Go ICE,음료 및 차류,커피류
4412,D014278-ZZ-AVG,D014278,아메리치노 (Original) ICE,음료 및 차류,커피류
4413,D014279-ZZ-AVG,D014279,콜브브루 더치커피 ICE,음료 및 차류,커피류
4414,D014280-ZZ-AVG,D014280,아메리카노 HOT,음료 및 차류,커피류
4415,D014281-ZZ-AVG,D014281,카푸치노 HOT,음료 및 차류,커피류
4416,D014282-ZZ-AVG,D014282,카페라떼 HOT,음료 및 차류,커피류
4417,D014283-ZZ-AVG,D014283,바닐라 카페라떼 HOT,음료 및 차류,커피류
4418,D014284-ZZ-AVG,D014284,카라멜마끼아또 HOT,음료 및 차류,커피류
4419,D014285-ZZ-AVG,D014285,카페모카 HOT,음료 및 차류,커피류
4420,D014286-ZZ-AVG,D014286,제주 청귤 스노우,음료 및 차류,스무디류
4421,D014287-ZZ-AVG,D014287,멜론 스노우,음료 및 차류,스무디류
4422,D014288-ZZ-AVG,D014288,워터멜론 스노우,음료 및 차류,스무디류
4423,D014289-ZZ-AVG,D014289,오트밀 카라멜 스노우,음료 및 차류,스무디류
4424,D014290-ZZ-AVG,D014290,오트밀 블루베리 스노우,음료 및 차류,스무디류
4425,D014291-ZZ-AVG,D014291,코코넛 밀크 스노우 ICE,음료 및 차류,스무디류
4426,D014292-ZZ-AVG,D014292,한라봉 스노우,음료 및 차류,스무디류
4427,D014293-ZZ-AVG,D014293,망고 스노우,음료 및 차류,스무디류
4428,D014294-ZZ-AVG,D014294,요거트 스노우,음료 및 차류,스무디류
4429,D014295-ZZ-AVG,D014295,딸기 스노우,음료 및 차류,스무디류
4430,D014296-ZZ-AVG,D014296,블루베리 스노우,음료 및 차류,스무디류
4431,D014297-ZZ-AVG,D014297,그린티 스노우,음료 및 차류,스무디류
4432,D014298-ZZ-AVG,D014298,자바 초코렛 칩 스노우,음료 및 차류,스무디류
4433,D014299-ZZ-AVG,D014299,쿠키&크림 스노우,음료 및 차류,스무디류
4434,D014300-ZZ-AVG,D014300,루이보스 아몬드 밀크티 HOT,음료 및 차류,차류
4435,D014301-ZZ-AVG,D014301,얼그레이 밀크티 HOT,음료 및 차류,차류
4436,D014302-ZZ-AVG,D014302,제주 청귤 에이드 ICE,음료 및 차류,탄산음료류
4437,D014303-ZZ-AVG,D014303,제주 청귤 주스 ICE,음료 및 차류,과일.채소음료류
4438,D014304-ZZ-AVG,D014304,워터멜론 주스 ICE,음료 및 차류,과일.채소음료류
4439,D014305-ZZ-AVG,D014305,피치우롱 HOT,음료 및 차류,차류
4440,D014306-ZZ-AVG,D014306,피치우롱 ICE,음료 및 차류,차류
4441,D014307-ZZ-AVG,D014307,얼그레이 리저브 HOT,음료 및 차류,차류
4442,D014308-ZZ-AVG,D014308,얼그레이 리저브 ICE,음료 및 차류,차류
4443,D014309-ZZ-AVG,D014309,쿨민트 HOT,음료 및 차류,차류
4444,D014310-ZZ-AVG,D014310,쿨민트 ICE,음료 및 차류,차류
4445,D014311-ZZ-AVG,D014311,크림슨 펀치 HOT,음료 및 차류,차류
4446,D014312-ZZ-AVG,D014312,크림슨 펀치 ICE,음료 및 차류,차류
4447,D014313-ZZ-AVG,D014313,루이보스 빌베리 HOT,음료 및 차류,차류
4448,D014314-ZZ-AVG,D014314,루이보스 빌베리 ICE,음료 및 차류,차류
4449,D014315-ZZ-AVG,D014315,로얄 캐모마일 HOT,음료 및 차류,차류
4450,D014316-ZZ-AVG,D014316,로얄 캐모마일 ICE,음료 및 차류,차류
4451,D014317-ZZ-AVG,D014317,로즈힙 밀크티 HOT,음료 및 차류,차류
4452,D014318-ZZ-AVG,D014318,로즈힙 밀크티 ICE,음료 및 차류,차류
4453,D014319-ZZ-AVG,D014319,오리지널 밀크티 HOT,음료 및 차류,차류
4454,D014320-ZZ-AVG,D014320,오리지널 밀크티 ICE,음료 및 차류,차류
4455,D014321-ZZ-AVG,D014321,유자티 HOT,음료 및 차류,차류
4456,D014322-ZZ-AVG,D014322,나이트로 그린티 애플 ICE,음료 및 차류,차류
4457,D014323-ZZ-AVG,D014323,나이트로 히비스커스 라즈베리 ICE,음료 및 차류,차류
4458,D014324-ZZ-AVG,D014324,한라봉 스파클링 에이드 ICE,음료 및 차류,탄산음료류
4459,D014325-ZZ-AVG,D014325,자색고구마라떼 HOT,음료 및 차류,기타 음료류
4460,D014326-ZZ-AVG,D014326,자색고구마라떼 ICE,음료 및 차류,기타 음료류
4461,D014327-ZZ-AVG,D014327,레드자몽스파클링에이드 ICE,음료 및 차류,탄산음료류
4462,D014328-ZZ-AVG,D014328,스트로베리 스파클링에이드 ICE,음료 및 차류,탄산음료류
4463,D014329-ZZ-AVG,D014329,레몬티 HOT,음료 및 차류,차류
4464,D014330-ZZ-AVG,D014330,아이스티 ICE,음료 및 차류,차류
4465,D014331-ZZ-AVG,D014331,핫초코 HOT,음료 및 차류,기타 음료류
4466,D014332-ZZ-AVG,D014332,아이스초코 ICE,음료 및 차류,기타 음료류
4467,D014333-ZZ-AVG,D014333,그린 밀크티 HOT,음료 및 차류,차류
4468,D014334-ZZ-AVG,D014334,그린 밀크티 ICE,음료 및 차류,차류
4469,D014335-ZZ-AVG,D014335,오리지널 카쉬,빵류,케이크류
4470,D014336-ZZ-AVG,D014336,레드벨벳 카쉬,빵류,케이크류
4471,D014337-ZZ-AVG,D014337,코코넛 카쉬,빵류,케이크류
4472,D014338-ZZ-AVG,D014338,초코 카쉬,빵류,케이크류
4473,D014339-ZZ-AVG,D014339,멜론 케이크,빵류,케이크류
4474,D014340-ZZ-AVG,D014340,워터멜론 케이크,빵류,케이크류
4475,D014341-ZZ-AVG,D014341,크림 베리 케이크,빵류,케이크류
4476,D014342-ZZ-AVG,D014342,망고 피치 빙수,아이스크림류,빙수류
4477,D014343-ZZ-AVG,D014343,오리지널 팥빙수,아이스크림류,빙수류
4478,D014344-ZZ-AVG,D014344,망고 코코넛칩 빙수,아이스크림류,빙수류
4479,D014345-ZZ-AVG,D014345,밀크 베리 빙수,아이스크림류,빙수류
4481,D014347-ZZ-AVG,D014347,프리미엄 머쉬룸 베이컨 샌드위치,빵류,샌드위치류
4482,D014348-ZZ-AVG,D014348,프리미엄 치킨 샌드위치,빵류,샌드위치류
4483,D014349-ZZ-AVG,D014349,모짜렐라 치즈 포카치아,빵류,샌드위치류
4484,D014350-ZZ-AVG,D014350,핑크 베리 토르테,빵류,케이크류
4485,D014351-ZZ-AVG,D014351,크림 치즈 캐롯 케익,빵류,케이크류
4486,D014352-ZZ-AVG,D014352,베리 팬케익,빵류,케이크류
4487,D014353-ZZ-AVG,D014353,스위트 팬케익,빵류,케이크류
4488,D014354-ZZ-AVG,D014354,화이트쇼콜라,빵류,케이크류
4489,D014355-ZZ-AVG,D014355,에그&베이컨 샌드위치,빵류,샌드위치류
4490,D014356-ZZ-AVG,D014356,햄치즈샌드위치,빵류,샌드위치류
4491,D014357-ZZ-AVG,D014357,초코크림크로와상,빵류,페이스트리류
4492,D014358-ZZ-AVG,D014358,갈릭파이,빵류,페이스트리류
4493,D014359-ZZ-AVG,D014359,밀크아이스크림,아이스크림류,아이스크림류
4494,D014360-ZZ-AVG,D014360,큐브 달콤 브레드,빵류,기타 빵류
4495,D014361-ZZ-AVG,D014361,크로크마담,빵류,샌드위치류
4497,D014363-ZZ-AVG,D014363,메이플피칸,빵류,페이스트리류
4498,D014364-ZZ-AVG,D014364,아이스크림 그린티,아이스크림류,아이스크림류
4499,D014365-ZZ-AVG,D014365,아이스크림 바닐라,아이스크림류,아이스크림류
4500,D014366-ZZ-AVG,D014366,아포가토 그린티,아이스크림류,아이스크림류
4501,D014367-ZZ-AVG,D014367,아포가토 바닐라,아이스크림류,아이스크림류
4504,D014370-ZZ-AVG,D014370,클래식 클럽 샌드위치,빵류,샌드위치류
4507,D014373-ZZ-AVG,D014373,오리지날 번,빵류,기타 빵류
4508,D014374-ZZ-AVG,D014374,뉴욕 치즈 케이크,빵류,케이크류
4509,D014901-ZZ-AVG,D014901,콜드브루 위드밀크,음료 및 차류,커피류
4510,D014902-ZZ-AVG,D014902,콜드브루 플레인,음료 및 차류,커피류
4512,D014904-ZZ-AVG,D014904,스페셜티 아메리카노,음료 및 차류,커피류
4513,D014905-ZZ-AVG,D014905,스페셜티 카페라떼,음료 및 차류,커피류
4514,D014906-ZZ-AVG,D014906,스페셜티 카푸치노,음료 및 차류,커피류
4515,D014907-ZZ-AVG,D014907,스페셜티 바닐라라떼,음료 및 차류,커피류
4516,D014909-ZZ-AVG,D014909,스페셜티 카라멜마끼아또,음료 및 차류,커피류
4517,D014910-ZZ-AVG,D014910,스페셜티 카페모카,음료 및 차류,커피류
4518,D014911-ZZ-AVG,D014911,아포카토,음료 및 차류,커피류
4519,D014912-ZZ-AVG,D014912,스페셜티 화이트모카,음료 및 차류,커피류
4520,D014913-ZZ-AVG,D014913,쿠키앤크림 드롭치노,음료 및 차류,스무디류
4521,D014914-ZZ-AVG,D014914,스트로베리 요거트 드롭치노,음료 및 차류,스무디류
4522,D014915-ZZ-AVG,D014915,블루베리 요거트 드롭치노,음료 및 차류,스무디류
4523,D014916-ZZ-AVG,D014916,플레인요거트 드롭치노,음료 및 차류,스무디류
4524,D014917-ZZ-AVG,D014917,그린티 드롭치노,음료 및 차류,스무디류
4526,D014919-ZZ-AVG,D014919,모카 드롭치노,음료 및 차류,스무디류
4528,D014921-ZZ-AVG,D014921,옐로우 펀치,음료 및 차류,과일.채소음료류
4529,D014922-ZZ-AVG,D014922,그린 데이즈,음료 및 차류,과일.채소음료류
4530,D014923-ZZ-AVG,D014923,오렌지 썸머,음료 및 차류,과일.채소음료류
4531,D014924-ZZ-AVG,D014924,깔라만시 모히또,음료 및 차류,과일.채소음료류
4532,D014925-ZZ-AVG,D014925,그린키위주스,음료 및 차류,과일.채소음료류
4533,D014926-ZZ-AVG,D014926,딸기바나나 주스,음료 및 차류,과일.채소음료류
4535,D014928-ZZ-AVG,D014928,오렌지&자몽에이드,음료 및 차류,탄산음료류
4537,D014930-ZZ-AVG,D014930,자색고구마라떼,음료 및 차류,차류
4540,D014933-ZZ-AVG,D014933,초콜릿라떼,음료 및 차류,차류
4543,D014936-ZZ-AVG,D014936,아이스티 석류,음료 및 차류,차류
